thesis_id,degree,pagerank,community_id
2873015403,82,0.00020307583195350277,2
2856861421,51,0.00010843538972635248,2
2738325177,372,0.00033222105266043255,4
2703093424,28,6.662380236612339e-05,10
2686111660,309,0.0002818699402550962,29
2869610865,45,0.00011624004917072925,14
2870028653,57,0.00011328951131613992,16
2870042723,83,0.0001586496315005982,10
2856861525,120,0.00016730039660448257,1
2868448831,83,0.00014801337642958602,10
2869087875,20,5.757341443890603e-05,2
2737799925,27,5.976936708226453e-05,1
2714065325,10,3.9234022622888464e-05,1
2872367360,26,7.793156394232794e-05,14
2873041228,137,0.0001574785905903707,4
2873041040,141,0.0002729078398307228,1
2872285416,116,0.00017023489802698086,14
2873041028,13,5.5800556079793663e-05,14
2872496018,117,0.00016820069924743046,23
2874066784,113,0.0001903414545510497,10
2873524708,38,0.0001533240515055359,16
2713252456,33,0.00011863303311968443,0
2713252431,334,0.0002536931030567929,29
2703093425,5,4.2722766848288125e-05,1
2451028953,95,0.00018188268608146342,14
2611757340,323,0.0002417562095352171,29
2595588460,72,0.0001175550911512761,23
2466522925,18,6.913268849957714e-05,0
2689098840,54,0.00016164905234870738,0
2453517858,19,8.830113833848737e-05,23
2596015707,27,4.776228022454126e-05,29
2596339129,117,0.00014437186481546806,4
2868295221,75,0.0001422187488585333,14
2870453707,33,0.00013184661699640495,0
2723340181,206,0.0002897279981550131,23
2723582275,14,7.831376974306908e-05,1
2873808269,199,0.00018800577780838545,18
2466177178,69,0.0001561483199177007,1
2873752227,148,0.0002029937339027944,10
2876351264,69,0.00014836935023928086,27
2873596158,133,0.000192176107231219,10
2873813977,30,0.00013622908406183163,16
2692100388,90,0.00012421609142275082,29
2873651616,185,0.000197038446993367,4
2873765101,48,7.234802490675542e-05,14
2873407788,96,0.0001237346579443955,29
2698674329,168,0.0002947224135388695,14
2708092216,41,9.932131525296384e-05,2
2712624359,301,0.00023450229427906424,29
2712620356,201,0.0002829019994864421,14
2692726092,46,7.381763881465599e-05,2
2691928280,74,0.00012306424766348698,10
2691928316,33,9.535671554608924e-05,14
2693468671,62,0.00010253611572611774,10
2691894117,18,0.00011161703267860346,0
2598850895,22,6.96478137287166e-05,2
2690288532,4,2.7817715255288084e-05,4
2595776864,117,0.00017362813267503066,14
2626728425,22,6.973204478482479e-05,14
2450280297,26,0.00011190763863340356,2
2450876360,83,0.0001206103053020669,14
2453337548,172,0.0001891849401228212,4
2872712383,297,0.0004100410765619668,14
2874582048,71,0.0001078039521236119,10
2874718349,22,0.00011694463601512697,16
